Risk_Rank,Observation_ID,Risk_Score,Risk_Score_Pct,Risk_Category,Risk_Band_Order,Priority_Level,Priority_Order,Recommended_Action,Review_Status,Operational_Response,Planning_Response,Evidence_To_Check,Action_Rationale,Decision_Owner,Human_Approval_Required,Human_Review_Flag,Autonomous_Control,Autonomous_Control_Flag
14365,UCI_TEST_14048,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14366,UCI_TEST_14049,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14367,UCI_TEST_14050,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14368,UCI_TEST_14051,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14369,UCI_TEST_14052,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14370,UCI_TEST_14054,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14371,UCI_TEST_14056,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14372,UCI_TEST_14057,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14373,UCI_TEST_14058,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14374,UCI_TEST_14059,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14375,UCI_TEST_14062,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14376,UCI_TEST_14063,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14377,UCI_TEST_14065,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14378,UCI_TEST_14066,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14379,UCI_TEST_14067,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14380,UCI_TEST_14068,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14381,UCI_TEST_14069,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14382,UCI_TEST_14070,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14383,UCI_TEST_14071,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14384,UCI_TEST_14072,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14385,UCI_TEST_14073,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14386,UCI_TEST_14074,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14387,UCI_TEST_14075,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14388,UCI_TEST_14076,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14389,UCI_TEST_14077,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14390,UCI_TEST_14078,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14391,UCI_TEST_14079,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14392,UCI_TEST_14080,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14393,UCI_TEST_14082,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14394,UCI_TEST_14083,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14395,UCI_TEST_14084,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14396,UCI_TEST_14085,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14397,UCI_TEST_14088,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14398,UCI_TEST_14090,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14399,UCI_TEST_14091,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14400,UCI_TEST_14093,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14401,UCI_TEST_14094,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14402,UCI_TEST_14095,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14403,UCI_TEST_14096,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14404,UCI_TEST_14097,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14405,UCI_TEST_14098,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14406,UCI_TEST_14099,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14407,UCI_TEST_14100,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14408,UCI_TEST_14101,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14409,UCI_TEST_14103,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14410,UCI_TEST_14104,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14411,UCI_TEST_14105,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14412,UCI_TEST_14106,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14413,UCI_TEST_14107,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14414,UCI_TEST_14108,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14415,UCI_TEST_14110,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14416,UCI_TEST_14111,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14417,UCI_TEST_14112,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14418,UCI_TEST_14113,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14419,UCI_TEST_14114,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14420,UCI_TEST_14115,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14421,UCI_TEST_14116,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14422,UCI_TEST_14117,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14423,UCI_TEST_14118,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14424,UCI_TEST_14119,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14425,UCI_TEST_14120,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14426,UCI_TEST_14121,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14427,UCI_TEST_14122,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14428,UCI_TEST_14123,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14429,UCI_TEST_14125,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14430,UCI_TEST_14126,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14431,UCI_TEST_14127,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14432,UCI_TEST_14128,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14433,UCI_TEST_14130,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14434,UCI_TEST_14132,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14435,UCI_TEST_14133,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
14436,UCI_TEST_14134,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
